iter	RMSE
1500	0.01035276171
1501	0.01034943313
1502	0.0103468027
1503	0.01034423792
1504	0.01034345908
1505	0.01034099448
1506	0.0103391113
1507	0.01033609789
1508	0.01033451153
1509	0.01033185539
1510	0.01033006285
1511	0.01032899671
1512	0.01032649851
1513	0.01032409826
1514	0.0103221899
1515	0.01032114941
1516	0.01031979301
1517	0.01031812545
1518	0.01031517902
1519	0.01031368494
1520	0.01031214794
1521	0.01030955902
1522	0.01030643945
1523	0.01030425328
1524	0.01030263479
1525	0.01030089081
1526	0.01029881465
1527	0.01029714379
1528	0.01029478857
1529	0.01029232199
1530	0.01029059873
1531	0.01028914013
1532	0.01028800828
1533	0.01028487214
1534	0.01028337535
1535	0.0102816185
1536	0.01027974188
1537	0.01027738371
1538	0.0102738045
1539	0.01027103882
1540	0.01026887859
1541	0.01026618025
1542	0.0102642677
1543	0.01026088861
1544	0.0102584383
1545	0.01025695704
1546	0.01025483836
1547	0.01025197855
1548	0.01024854364
1549	0.01024490034
1550	0.01024329829
1551	0.01024146342
1552	0.01023903609
1553	0.01023641925
1554	0.01023416321
1555	0.01023171394
1556	0.01022980901
1557	0.01022766355
1558	0.01022541469
1559	0.01022257878
1560	0.0102206777
1561	0.01021917678
1562	0.01021786869
1563	0.01021438293
1564	0.01021207015
1565	0.01020928457
1566	0.01020782422
1567	0.01020624908
1568	0.01020450269
1569	0.01020222422
1570	0.01020054875
1571	0.0101978927
1572	0.01019585985
1573	0.01019291704
1574	0.01019166862
1575	0.01018926325
1576	0.01018590984
1577	0.01018393079
1578	0.01018241267
1579	0.0101812981
1580	0.01017933489
1581	0.01017689657
1582	0.01017543515
1583	0.0101742256
1584	0.0101717375
1585	0.01016978166
1586	0.01016764739
1587	0.01016575419
1588	0.01016308815
1589	0.01016032315
1590	0.01015787749
1591	0.01015639461
1592	0.01015538138
1593	0.01015409268
1594	0.01015153282
1595	0.01014970123
1596	0.01014668168
1597	0.01014539518
1598	0.01014322215
1599	0.01014156689
1600	0.01013880021
1601	0.0101364737
1602	0.01013562464
1603	0.01013263589
1604	0.01013098844
1605	0.0101294826
1606	0.01012756255
1607	0.0101254873
1608	0.01012359079
1609	0.01012178435
1610	0.01012046654
1611	0.01011782406
1612	0.01011634051
1613	0.01011412287
1614	0.01011207048
1615	0.01010962539
1616	0.01010761405
1617	0.01010560287
1618	0.01010405098
1619	0.01010119317
1620	0.01009973476
1621	0.01009811987
1622	0.01009681338
1623	0.01009459698
1624	0.01009157997
1625	0.01008926601
1626	0.01008754487
1627	0.01008508091
1628	0.01008341486
1629	0.01008142866
1630	0.01007956561
1631	0.01007760578
1632	0.0100760143
1633	0.01007493204
1634	0.01007357544
1635	0.01007200622
1636	0.01007010675
1637	0.01006877896
1638	0.01006718485
1639	0.01006491809
1640	0.01006331469
1641	0.0100611833
1642	0.01006051825
1643	0.01005795695
1644	0.01005550024
1645	0.01005420826
1646	0.01005174876
1647	0.01005015434
1648	0.01004857135
1649	0.01004710597
1650	0.01004461927
1651	0.01004224459
1652	0.01004065611
1653	0.01003820917
1654	0.01003643818
1655	0.01003454591
1656	0.01003256501
1657	0.01003119969
1658	0.01002883345
1659	0.01002688597
1660	0.01002568685
1661	0.01002356352
1662	0.01002153497
1663	0.01002014769
1664	0.01001842522
1665	0.01001659871
1666	0.01001427462
1667	0.01001165431
1668	0.01000947833
1669	0.0100069653
1670	0.01000504442
1671	0.01000277856
1672	0.01000119262
1673	0.009998980368
1674	0.009997369201
1675	0.009995161748
1676	0.009993639132
1677	0.009991109578
1678	0.009988569576
1679	0.009986681548
1680	0.009984754036
1681	0.009983165374
1682	0.009981436096
1683	0.009980292982
1684	0.009978194319
1685	0.009976006701
1686	0.009974294519
1687	0.009971950192
1688	0.00997008618
1689	0.009967234197
1690	0.009965279943
1691	0.009963903909
1692	0.009963122966
1693	0.009959794898
1694	0.009957175077
1695	0.009955731819
1696	0.009953445689
1697	0.009951727867
1698	0.009949553831
1699	0.009947165913
1700	0.009945132894
1701	0.009943412926
1702	0.00994139939
1703	0.009939650502
1704	0.009937763271
1705	0.009935191691
1706	0.009933108805
1707	0.009931074381
1708	0.00992894817
1709	0.009926742227
1710	0.00992584224
1711	0.009924362791
1712	0.009921870096
1713	0.00992025772
1714	0.009916296287
1715	0.009914007194
1716	0.009912014441
1717	0.009908950199
1718	0.009907573472
1719	0.00990586444
1720	0.00990382155
1721	0.009903000631
1722	0.009901561508
1723	0.009899575272
1724	0.00989768286
1725	0.009895826263
1726	0.009894266185
1727	0.009892499532
1728	0.009890418396
1729	0.009887926334
1730	0.009886405685
1731	0.009884249764
1732	0.009882892073
1733	0.009881900029
1734	0.009880438338
1735	0.009878317893
1736	0.009875820606
1737	0.009875259281
1738	0.009872910311
1739	0.00987038454
1740	0.00986939456
1741	0.009866531054
1742	0.009864936416
1743	0.009863658456
1744	0.009861419589
1745	0.009860267328
1746	0.009858145324
1747	0.009855962981
1748	0.00985340513
1749	0.009851286327
1750	0.009849433422
1751	0.009846483161
1752	0.009844509064
1753	0.009842366039
1754	0.009840515871
1755	0.009837222317
1756	0.009835113104
1757	0.009832772827
1758	0.009831871295
1759	0.009830776856
1760	0.009829465478
1761	0.009828543322
1762	0.0098272554
1763	0.009825111276
1764	0.009823551982
1765	0.009822292893
1766	0.00981938996
1767	0.009817411146
1768	0.0098148195
1769	0.009812033044
1770	0.009810989669
1771	0.009808936689
1772	0.009806622122
1773	0.009805072515
1774	0.009802375567
1775	0.009800796546
